id,reference
0,28.190254
1,69.060136
2,19.749093
3,71.878533
4,48.380651
5,56.287794
6,51.775810
7,73.467468
8,62.615984
9,52.458999
10,35.510816
11,68.240533
12,74.289744
13,18.460979
14,69.095927
15,76.990754
16,21.389898
17,72.868341
18,59.615393
19,90.482988
20,26.184313
21,33.147459
22,32.975189
23,45.499282
24,8.362744
25,64.045446
26,51.630774
27,33.730287
28,12.843091
29,85.217688
30,63.901558
31,35.720273
32,90.430385
33,85.603480
34,52.442180
35,84.212437
36,43.200597
37,75.451024
38,13.542053
39,42.013204
40,39.526495
41,37.561692
42,38.879490
43,29.889766
44,30.074580
45,42.412080
46,31.008348
47,51.216964
48,36.760376
49,36.008206
50,30.771259
51,8.643498
52,55.251106
53,67.243132
54,94.763666
55,60.378020
56,27.690530
57,20.563664
58,83.233737
59,92.660484
60,50.225344
61,39.350379
62,40.627147
63,37.643818
64,28.229055
65,69.180625
66,15.273348
67,32.098763
68,22.766197
69,43.726478
70,57.066319
71,28.907355
72,56.857868
73,10.555860
74,32.347759
75,47.420859
76,27.942506
77,30.995879
78,44.196290
79,77.771905
80,71.229044
81,15.079767
82,42.948971
83,70.109616
84,91.830644
85,32.056814
86,39.675137
87,12.858530
88,35.182146
89,60.947541
90,56.595371
91,38.965630
92,16.693388
93,31.267736
94,64.227038
95,35.266060
96,26.456555
97,52.855682
98,40.082443
99,62.191551
100,28.894614
101,81.709579
102,18.571953
103,29.820589
104,27.802726
105,51.999350
106,88.153816
107,48.851923
108,89.013406
109,49.069438
110,30.910549
111,20.451047
112,57.388781
113,6.971282
114,32.414265
115,47.065956
116,46.964445
117,28.580937
118,75.521704
119,82.750202
120,35.125221
121,8.572274
122,42.823534
123,22.727016
124,30.649740
125,14.313774
126,57.825834
127,29.919881
128,17.661386
129,81.444934
130,11.190488
131,23.145644
132,32.642448
133,53.675644
134,86.114045
135,28.121929
136,28.899948
137,10.955229
138,79.780758
139,39.511233
140,84.168601
141,7.441260
142,80.372545
143,58.619540
144,33.351257
145,33.844250
146,63.670735
147,76.909900
