id,reference
0,30.272250
1,69.554875
2,19.117934
3,72.727256
4,48.483476
5,56.189469
6,50.961592
7,73.199086
8,63.314906
9,55.492391
10,36.259132
11,67.306190
12,74.812300
13,18.462363
14,69.542814
15,76.862327
16,22.513059
17,76.434086
18,58.430064
19,89.269642
20,30.737921
21,30.255363
22,32.761544
23,43.142309
24,8.726080
25,63.838087
26,53.957870
27,33.939863
28,13.530734
29,86.290465
30,65.598711
31,35.540857
32,90.695939
33,86.196258
34,52.296039
35,85.288596
36,41.372893
37,76.407216
38,14.337388
39,43.737296
40,39.382814
41,39.224221
42,38.431790
43,29.389685
44,32.751425
45,41.567154
46,32.708664
47,51.516150
48,37.063648
49,36.017566
50,32.061690
51,8.810357
52,55.523798
53,45.929192
54,95.596684
55,59.367511
56,27.916003
57,19.483074
58,83.007818
59,89.596952
60,50.558514
61,40.286124
62,41.643202
63,37.345069
64,30.980194
65,68.705326
66,15.123575
67,27.798405
68,23.202509
69,42.873643
70,54.782588
71,48.123307
72,56.811060
73,11.364413
74,32.047349
75,45.472708
76,24.318618
77,30.993550
78,43.135079
79,76.644539
80,70.173461
81,14.950307
82,43.439182
83,70.945370
84,92.121319
85,31.837440
86,39.219010
87,13.869641
88,35.097252
89,62.490508
90,58.202619
91,39.321646
92,17.348254
93,32.428240
94,64.825428
95,36.563581
96,26.454330
97,52.342817
98,40.162793
99,55.581283
100,30.254588
101,82.060910
102,18.868427
103,31.112438
104,28.787661
105,51.975786
106,90.202523
107,49.239051
108,89.127154
109,48.620217
110,31.581881
111,20.831997
112,60.530590
113,6.993968
114,31.892641
115,47.389351
116,46.850384
117,27.648288
118,74.481222
119,82.373361
120,35.614988
121,9.647968
122,44.074534
123,28.031326
124,31.134833
125,14.076941
126,56.051129
127,30.198369
128,18.470466
129,79.987783
130,11.918694
131,23.228445
132,31.207857
133,53.460996
134,87.001989
135,25.975875
136,30.952349
137,10.054674
138,80.469594
139,40.965707
140,84.503360
141,8.453596
142,77.349275
143,56.963731
144,32.642976
145,33.929299
146,63.683802
147,76.106653
148,37.639327
149,27.742332
150,10.237329
151,67.928489
152,48.294547
153,29.131801
154,35.321872
155,24.067568
156,74.924015
157,17.623004
158,42.188193
159,92.314071
160,79.736975
161,81.974812
162,41.899768
163,36.434161
164,83.326298
165,50.052282
166,85.681314
167,47.680227
168,29.944649
169,45.715765
170,26.630054
171,10.655942
172,30.489820
173,22.685576
174,79.973448
175,40.468578
176,34.163824
177,38.387908
178,48.139363
179,82.933538
180,18.761530
181,49.743500
182,72.702454
183,92.034488
184,34.804606
185,33.335215
186,7.685147
187,9.221064
188,82.864853
189,46.221001
190,87.076575
191,90.750163
192,8.105427
193,34.633060
194,42.095802
195,71.415924
196,16.373289
197,66.249986
198,23.045860
199,9.281480
200,94.261742
201,85.674942
202,73.698979
203,64.643052
204,77.949827
205,65.911858
206,77.949633
207,63.514063
208,12.798278
209,50.573002
210,26.547492
211,27.818373
212,16.960892
213,83.076622
214,19.675368
215,29.111756
216,40.691255
217,74.691523
218,25.913423
219,26.748594
220,33.176938
221,65.592323
222,39.954233
223,58.407836
224,71.047486
225,69.306159
226,4.552885
227,49.993732
228,22.662711
229,47.435550
230,51.142682
231,43.583584
232,64.006661
233,84.378795
234,37.984845
235,56.807952
236,47.381393
237,47.976146
238,59.638891
239,46.223523
240,75.419062
241,3.499577
242,20.607889
243,30.773235
244,70.697486
245,39.451438
246,38.888781
247,33.132631
248,10.380628
249,88.461150
250,34.823712
251,65.274560
252,53.039963
253,27.945603
254,13.879223
255,26.167852
256,53.666945
257,35.200867
258,30.577688
259,11.047384
260,61.376501
261,31.077959
262,49.578083
263,32.666447
264,76.919698
265,73.804580
266,91.199264
267,35.468075
268,54.808021
269,87.346706
270,72.040953
271,58.399620
272,34.564922
273,37.181314
274,28.900071
275,40.373011
276,60.743677
277,63.604185
278,42.149178
279,31.410068
280,54.632763
281,30.020089
282,62.235810
283,30.437445
284,52.827606
285,35.533647
286,11.114758
287,52.316702
288,53.304383
289,74.997735
290,84.499713
291,34.965211
292,63.852345
293,40.641544
294,30.220365
295,79.429352
296,13.215116
297,28.556872
298,15.491296
299,50.261239
300,85.428248
301,82.808569
302,51.973552
303,15.797304
304,43.702858
305,49.947795
306,36.345587
307,44.912768
308,24.721321
309,79.723637
310,24.011515
311,37.037427
312,30.659941
313,72.873789
314,79.363450
315,47.263555
316,49.690195
317,36.224773
318,91.431863
319,9.581456
320,32.931861
321,45.943419
322,31.441919
323,25.386061
324,57.811030
325,66.539137
326,43.603339
327,55.544611
328,27.739870
329,44.398543
330,50.767665
331,69.319452
332,49.087968
333,26.238174
334,56.502520
335,52.021363
336,18.200565
337,66.015314
338,27.632520
339,23.876805
340,31.127559
341,34.350611
342,25.586256
343,44.691245
344,49.431926
345,19.481325
346,22.923482
347,8.132840
348,20.864007
349,27.417679
350,42.967689
351,27.835111
352,55.307843
353,62.794709
354,20.777101
355,55.904647
356,78.703496
357,30.022025
358,90.698437
359,27.696184
360,24.734889
361,6.539766
362,40.327265
363,85.153707
364,32.788914
365,49.931933
366,36.463643
367,50.601671
368,34.647751
369,68.249301
370,68.848598
371,30.992837
372,9.906646
373,34.993364
374,26.190399
375,10.545465
376,26.439923
377,35.676339
378,88.223810
379,44.145239
380,12.402417
381,8.934784
382,92.375644
383,51.655534
384,78.461769
385,46.252393
386,70.446017
387,36.299366
388,29.888730
389,36.547768
390,30.745796
391,50.229877
392,45.393296
393,66.312112
394,14.553884
395,34.213864
396,59.586651
397,31.275279
398,48.727327
399,26.010757
400,18.889311
401,84.914380
402,32.895636
403,10.321639
404,51.874841
405,31.100247
406,28.293243
407,52.013769
408,50.189805
409,39.556934
410,46.856786
411,33.985230
412,34.806853
413,24.987456
414,78.903491
415,70.455659
416,9.810644
417,56.519401
418,81.600865
419,46.423688
420,78.992957
421,66.064956
422,39.219592
423,82.481251
424,90.648930
425,17.141269
426,8.638965
427,46.135343
428,25.092174
429,57.665197
430,22.948196
431,22.594846
432,54.390603
433,25.903655
434,61.193433
435,85.969284
436,22.018157
437,76.330567
438,47.725979
439,41.485793
440,57.787389
441,32.142850
442,17.471768
443,44.392998
444,29.217464
445,36.319283
446,33.448666
447,60.082894
448,44.771333
449,69.014086
450,78.367751
451,6.678840
452,48.530464
453,24.046176
454,37.020950
455,29.006918
456,11.855702
457,16.284111
458,49.118498
459,76.579129
460,82.414081
461,14.861631
462,33.219077
463,34.591018
464,79.857665
465,46.886924
466,46.694766
467,27.556634
468,46.186467
469,63.722703
470,20.078731
471,75.339335
472,9.693573
473,29.056137
474,31.846566
475,28.579538
476,48.912697
477,48.238511
478,38.711601
479,68.972069
480,27.413403
481,50.999764
482,46.016233
483,53.226105
484,34.720581
485,80.556511
486,13.267382
487,57.721076
488,44.079555
489,39.426982
490,31.177305
491,52.919457
492,87.461741
493,86.476639
494,74.098460
495,55.829515
496,45.013605
497,38.413422
498,28.636233
499,86.922382
500,88.579172
501,34.957841
502,89.351329
503,79.576414
504,92.576865
505,89.343748
506,86.535152
507,35.545846
508,27.226617
509,28.965002
510,45.575974
511,15.985979
512,32.978607
513,22.776174
514,14.099049
515,41.500487
516,34.007355
517,66.750763
518,39.595944
519,22.074548
520,85.251825
521,49.658545
522,66.937270
523,84.313455
524,32.458896
525,68.093886
526,36.251497
527,45.407754
528,70.364572
529,48.221410
530,33.380477
531,81.861403
532,34.053445
533,50.434342
534,31.438363
535,62.862904
536,54.150638
537,26.413805
538,51.486389
539,84.855642
540,29.957845
541,67.210908
542,80.235037
543,26.436487
544,95.153180
545,46.862266
546,50.610527
547,48.256096
548,63.840817
549,32.347628
550,21.469105
551,84.377745
552,37.391959
553,33.692564
554,48.949697
555,7.440134
556,75.225917
557,88.503222
558,80.777464
559,57.953797
560,38.438978
561,32.457479
562,61.708611
563,56.549137
564,56.469908
565,27.479097
566,79.219488
567,31.304032
568,64.643792
569,18.322273
570,28.609447
571,86.284068
572,45.287568
573,69.246279
574,15.963434
575,90.807766
576,11.586123
577,66.115850
578,70.500403
579,42.465494
580,39.926860
581,48.348835
582,45.014763
583,49.334281
584,20.347364
585,62.376689
586,52.476489
587,26.766300
588,88.594733
589,64.541377
590,77.142492
591,33.648943
592,52.141497
593,35.314858
594,57.971332
595,44.738820
596,31.341731
597,46.578575
598,85.963779
599,27.662655
600,82.004698
601,30.148527
602,65.456729
603,47.517120
604,49.662797
605,11.923752
606,93.932013
607,39.635655
608,16.105842
609,39.072301
610,54.337203
611,50.080033
612,74.608306
613,13.844017
614,58.492435
615,35.375529
616,12.207573
617,53.273002
618,54.133536
619,17.284149
620,45.841048
621,49.083568
622,33.712452
623,50.466245
624,55.221937
625,48.132094
626,28.333006
627,45.560387
628,30.381129
629,33.737853
630,47.756615
631,73.568275
632,54.826242
633,55.858156
634,69.728734
635,72.003183
636,56.304466
637,33.030880
638,14.272000
639,40.563456
640,15.317814
641,29.426966
642,34.493963
643,40.117958
644,47.975172
645,84.134215
646,32.768400
647,50.152812
648,51.373843
649,53.088093
650,31.181366
651,61.705425
652,43.500409
653,46.365557
654,40.565285
655,23.642894
656,75.497978
657,77.060553
658,30.859784
659,56.657659
660,32.132033
661,39.253888
662,30.424474
663,83.366360
664,84.560290
665,89.109609
666,34.575494
667,14.292237
668,49.050828
669,27.573265
670,21.203975
671,89.036577
672,14.769483
673,26.725665
674,51.583983
675,94.473054
676,36.053273
677,90.842725
678,8.406508
679,27.339833
680,37.560543
681,71.109481
682,14.371329
683,10.510109
684,52.700620
685,56.545460
686,57.250815
687,53.388799
688,26.504647
689,56.046795
690,56.615958
691,11.992407
692,68.743651
693,7.933028
694,80.844404
695,57.661354
696,8.981311
697,49.953199
698,9.889184
699,88.976708
700,24.750328
701,38.483297
702,33.675758
703,79.698142
704,51.929342
705,79.377054
706,21.051976
707,72.790321
708,43.360920
709,40.297770
710,45.347482
711,90.687811
712,29.748369
713,28.869206
714,80.018036
715,18.674718
716,35.749768
717,13.880602
718,32.060215
719,76.499263
720,32.146564
721,88.166739
722,55.197574
723,76.951619
724,36.690438
725,80.087808
726,21.718321
727,58.662909
728,63.711072
729,35.329579
730,30.127880
731,22.139193
732,30.435681
733,67.025000
734,8.694390
735,44.633503
736,63.383427
737,51.553597
738,42.561893
739,18.933296
740,31.471183
741,40.033895
742,28.653413
743,44.029484
744,78.644030
745,62.651770
746,79.797155
747,24.892413
748,68.626213
749,77.275096
750,29.281475
751,51.309432
752,61.282417
753,80.398630
754,16.082964
755,70.579537
756,20.625500
757,28.754187
758,51.490248
759,34.788208
760,40.504280
761,70.297165
762,87.289541
763,27.723697
764,51.385686
765,72.333070
766,76.873791
767,79.692588
768,87.398174
769,86.528741
770,36.754227
771,63.247896
772,68.136358
773,52.938863
774,25.532535
775,44.336350
776,63.635669
777,69.057471
778,52.103900
779,19.742733
780,42.866027
781,34.798105
782,47.158464
783,27.722669
784,59.429000
785,8.043476
786,41.965729
787,38.843987
788,88.242526
789,23.832394
790,70.872200
791,62.957189
792,65.990621
793,23.506724
794,47.149373
795,48.075258
796,14.167243
797,44.643933
798,29.218485
799,69.435777
800,58.176939
801,18.653268
802,88.822556
803,44.053956
804,73.342055
805,67.180532
806,67.173333
807,66.786069
808,43.653010
809,2.310132
810,49.865679
811,36.106473
812,42.855094
813,28.543333
814,50.656259
815,28.404512
816,28.471099
817,28.463695
818,35.113852
819,45.699829
820,34.574424
821,8.318227
822,27.973944
823,58.626124
824,13.380848
825,52.305562
826,66.500231
827,43.199192
828,46.458826
829,35.197348
830,21.421852
831,50.711308
832,44.074907
833,74.102606
834,10.518822
835,55.430643
836,82.928002
837,59.194344
838,16.062708
839,46.363254
840,52.783139
841,91.310254
842,44.111738
843,27.726202
844,32.099744
845,31.832639
846,6.813843
847,41.007073
848,34.617111
849,85.893671
850,88.685266
851,18.860239
852,35.006881
853,40.100407
854,20.391707
855,34.901073
856,58.158561
857,26.974761
858,90.658808
859,19.492199
860,46.324277
861,33.115899
862,45.405621
863,70.980653
864,35.381742
865,30.617870
866,34.191371
867,74.201105
868,52.891807
869,51.432729
870,19.561225
871,32.413874
872,44.219485
873,28.690729
874,28.075536
875,28.885495
876,29.088516
877,83.888678
878,75.419549
879,11.854473
880,67.668659
881,73.000988
882,84.569888
883,52.827606
884,49.940737
885,11.991613
886,44.413097
887,37.488431
888,47.305036
889,47.284044
890,71.518895
891,34.597226
892,42.036824
893,30.767613
894,36.487463
895,55.642272
896,29.340842
897,33.541053
898,25.027420
899,82.969940
900,54.959173
901,29.737971
902,28.607483
903,46.187285
904,80.587973
905,71.154891
906,56.225272
907,57.313924
908,38.054486
909,45.763094
910,30.255024
911,69.652750
912,32.073178
913,42.340094
914,60.876646
915,42.346206
916,55.207265
917,29.978815
918,19.731604
919,33.197659
920,77.193388
921,33.242060
922,37.081261
923,38.377936
924,40.575282
925,44.495154
926,7.276646
927,76.999150
928,60.659048
929,62.970360
930,33.894966
931,61.102515
932,23.442485
933,11.957169
934,19.202629
935,35.982009
936,90.617450
937,52.825531
938,57.710743
939,52.492533
940,44.683290
941,93.436281
942,83.362220
943,15.356733
944,91.996866
945,70.424612
946,73.854819
947,33.779564
948,43.884876
949,30.411974
950,23.851219
951,51.445656
952,62.108807
953,87.233373
954,21.917344
955,74.723887
956,50.134246
957,66.696220
958,78.471429
959,71.046573
960,60.703284
961,54.378030
962,33.898497
963,43.610810
964,30.721874
965,30.397246
966,64.854568
967,19.475417
968,33.051566
969,14.051826
970,91.088890
971,21.274308
972,84.733546
973,66.965811
974,87.460486
975,18.372830
976,14.470108
977,71.724269
978,41.510605
979,33.134499
980,19.590105
981,35.454464
982,46.522247
983,38.224835
984,39.695578
985,19.686269
986,8.731061
987,86.348539
988,51.967956
989,69.975755
990,35.146993
991,29.102051
992,29.966998
993,36.846277
994,38.301157
995,21.829316
996,43.307437
997,45.945183
998,33.166061
999,45.071825
1000,89.243102
1001,66.794691
1002,64.526454
1003,9.558528
1004,18.465230
1005,85.998327
1006,13.139419
1007,36.884705
1008,17.341841
1009,19.954078
1010,27.639463
1011,48.785834
1012,66.360529
1013,77.023946
1014,87.755824
1015,48.377367
1016,44.227408
1017,89.323644
1018,80.528629
1019,64.533409
1020,27.628172
1021,13.477864
1022,26.707656
1023,35.616027
1024,39.572792
1025,86.804296
1026,24.206142
1027,30.643931
1028,39.254835
1029,16.172821
1030,54.673703
1031,22.220109
1032,80.752578
1033,77.531138
1034,54.712472
1035,31.413995
1036,22.261184
1037,51.969972
1038,74.377806
1039,70.978767
1040,55.202882
1041,64.313202
1042,53.298958
1043,85.194985
1044,79.305343
1045,47.801384
1046,27.240926
1047,91.659290
1048,32.293819
1049,60.086944
1050,38.162945
1051,42.829339
1052,31.832806
1053,85.447502
1054,53.790139
1055,11.019197
1056,66.049984
1057,31.108020
1058,7.768090
1059,49.779040
1060,32.882136
1061,23.304085
1062,16.978918
1063,71.422406
1064,21.691402
1065,38.321781
1066,29.832879
1067,83.492755
1068,32.129069
1069,64.224452
1070,25.148255
1071,87.060245
1072,65.418579
1073,32.630580
1074,36.795219
1075,30.641965
1076,14.823114
1077,34.069161
1078,14.354818
1079,14.366394
1080,31.721094
1081,9.526818
1082,48.569724
1083,61.282964
1084,34.273388
1085,43.590010
1086,49.795457
1087,60.159098
1088,24.093210
1089,31.625571
1090,40.338033
1091,57.727438
1092,8.935375
1093,39.089436
1094,31.469355
1095,37.494016
1096,75.101656
1097,32.700581
1098,32.517257
1099,68.237596
1100,33.140065
1101,50.150979
1102,33.246225
