id,reference
0,30.320422
1,69.672100
2,17.952775
3,73.128537
4,48.593869
5,56.548313
6,50.800220
7,73.119050
8,61.815247
9,54.108448
10,35.875704
11,68.386914
12,74.669088
13,19.082692
14,69.425310
15,77.022806
16,22.276959
17,76.558175
18,58.391265
19,87.253992
20,25.573585
21,30.192111
22,33.445274
23,43.565990
24,8.454550
25,62.348335
26,54.555992
27,33.519578
28,13.276641
29,85.045029
30,65.306943
31,35.284204
32,90.681275
33,86.081928
34,52.059038
35,86.350451
36,41.844478
37,76.639713
38,14.328078
39,42.783177
40,39.008428
41,39.077277
42,35.859274
43,29.866369
44,82.693435
45,41.615227
46,32.551849
47,51.634448
48,36.395807
49,35.598030
50,29.326452
51,7.550590
52,66.340434
53,63.474486
54,95.292544
55,60.922593
56,61.086849
57,19.143183
58,83.178180
59,92.308633
60,50.496238
61,33.682468
62,41.751904
63,37.646543
64,31.187512
65,68.490517
66,15.046353
67,27.470137
68,23.228878
69,42.745171
70,72.132122
71,63.726209
72,55.287827
73,11.683668
74,31.750326
75,47.522976
76,22.945070
77,31.344931
78,43.068928
79,76.054177
80,70.505525
81,14.860522
82,43.751521
83,70.271951
84,91.871647
85,31.423170
86,39.549442
87,13.862677
88,35.106769
89,62.515187
90,56.186572
91,39.526980
92,17.571885
93,32.780219
94,64.709513
95,42.164796
96,25.955151
97,52.036986
98,41.842460
99,60.520797
100,30.322644
101,82.478283
102,18.552457
103,30.621258
104,28.615880
105,51.659773
106,89.925242
107,49.997601
108,89.185801
109,48.593869
110,31.048830
111,20.732559
112,60.588835
113,7.635991
114,32.013749
115,47.789008
116,41.229539
117,27.610567
118,75.697403
119,82.160667
120,36.055353
121,10.224228
122,43.402671
123,27.656082
124,30.183136
125,14.088463
126,54.987475
127,30.256793
128,18.552457
129,80.240169
130,11.660505
131,23.118408
132,30.944989
133,49.484519
134,87.030895
135,25.803871
136,31.475376
137,9.397685
138,80.545967
139,41.165518
140,84.705570
141,8.527533
142,77.957745
143,56.498903
144,33.324428
145,33.949238
146,63.837879
147,75.141844
148,36.937549
149,27.874204
150,10.724522
