id,reference
0,31.216867
1,64.014777
2,25.247532
3,37.929978
4,54.230546
5,47.428252
6,46.636497
7,70.528459
8,61.261189
9,57.370990
10,37.789678
11,70.618778
12,80.865602
13,19.327882
14,68.955668
15,69.672944
16,47.126981
17,81.664187
18,54.887360
19,81.823004
20,47.699136
21,38.631492
22,24.674683
23,50.895064
24,16.042989
25,70.019478
26,51.455227
27,35.168989
28,16.358157
29,87.513756
30,60.846496
31,35.243597
32,74.485440
33,85.873739
34,55.449876
35,80.721548
36,35.632087
37,72.029984
38,7.933396
39,51.717961
40,38.550005
41,43.572245
42,42.701370
43,31.652897
44,34.030060
45,43.672314
46,29.749871
47,53.090235
48,40.646839
49,37.075470
50,47.672130
51,15.556443
52,53.652781
53,47.172369
54,71.074206
55,60.137446
56,46.401754
57,26.959009
58,71.702728
59,79.864526
60,42.710995
61,42.783616
62,40.251004
63,36.408493
64,39.080788
65,66.688608
66,21.914739
67,55.595486
68,34.362873
69,49.539356
70,58.365016
71,43.349396
72,58.297156
73,10.756962
74,34.807139
75,46.071543
76,49.058236
77,31.481115
78,42.536080
79,84.096295
80,63.550240
81,20.692377
82,47.495651
83,66.329603
84,77.022738
85,16.133384
86,35.803420
87,6.412390
88,36.583963
89,49.563128
90,54.944716
91,37.285097
92,31.371860
93,38.512491
94,61.966568
95,45.105889
96,22.744833
97,52.599867
98,41.681293
99,59.393230
100,40.141515
101,83.842481
102,21.971964
103,30.167793
104,20.238615
105,42.883177
106,79.036232
107,55.563401
108,84.228150
109,54.095767
110,29.650785
111,20.169132
112,54.649747
113,14.498828
114,40.128549
115,51.244171
116,51.264251
117,44.120753
118,73.875220
119,91.412340
120,41.014513
121,16.187201
122,44.956181
123,30.461468
124,24.882236
125,5.077779
126,57.064440
127,43.766057
128,24.094332
129,81.468541
130,-6.321457
131,36.580241
132,24.196197
133,55.072463
134,86.155829
135,37.007216
136,44.133326
137,20.052789
138,70.596816
139,46.997083
140,79.600269
141,6.377793
142,89.314479
