id,reference
0,31.571170
1,63.702951
2,23.825927
3,37.356776
4,53.986283
5,46.992955
6,46.428582
7,70.368402
8,61.138283
9,57.767771
10,37.649016
11,70.640004
12,80.853276
13,18.423749
14,68.828518
15,69.708033
16,47.001720
17,81.691922
18,54.870453
19,82.787517
20,47.499656
21,39.474818
22,25.105738
23,51.003856
24,16.261196
25,70.226898
26,51.361398
27,34.897493
28,16.043057
29,87.445331
30,61.059262
31,35.052849
32,74.388287
33,85.858025
34,55.660335
35,80.695029
36,35.258654
37,72.192357
38,7.081746
39,51.502376
40,38.340052
41,43.813883
42,42.286830
43,31.260968
44,34.764484
45,43.332476
46,30.468722
47,52.790915
48,40.768854
49,36.947601
50,47.311784
51,15.977923
52,53.874605
53,47.179574
54,70.734134
55,60.266946
56,47.437512
57,27.254076
58,71.606449
59,80.192011
60,42.656942
61,42.952047
62,40.215201
63,36.235926
64,38.950770
65,66.844061
66,21.798190
67,55.523499
68,32.758372
69,49.570766
70,58.333446
71,42.871699
72,58.356097
73,10.993672
74,34.642120
75,45.964193
76,49.263773
77,31.026851
78,42.829014
79,84.218427
80,63.509121
81,20.475850
82,47.491542
83,66.057704
84,76.994707
85,16.147954
86,35.749017
87,6.249143
88,36.624733
89,49.200945
90,54.666219
91,37.297440
92,31.314296
93,38.707736
94,61.978474
95,45.001080
96,23.314365
97,52.599112
98,41.851310
99,60.023099
100,40.187142
101,83.920374
102,22.078256
103,30.326807
104,20.285487
105,42.799061
106,78.878584
107,55.645110
108,84.099742
109,54.197985
110,29.667936
111,20.201279
112,55.063934
113,14.417279
114,40.064411
115,50.973611
116,51.060677
117,44.253766
118,73.583763
119,91.371256
120,41.660163
121,16.287409
122,45.035038
123,30.454870
124,24.849336
125,5.238291
126,56.818230
127,43.999996
128,24.294201
129,81.535848
130,-5.814166
131,36.355024
132,23.302137
133,54.841749
134,86.133980
135,37.111325
136,43.525143
137,20.100757
138,70.391174
139,46.969946
140,79.049218
141,6.640705
142,89.497807
143,57.509577
144,23.647440
145,37.617757
146,55.813973
147,83.136162
148,36.285245
149,34.310602
150,9.937066
151,68.166776
152,44.999997
153,37.732818
154,40.392094
155,34.721045
156,82.154614
157,30.864594
158,44.838496
159,82.521242
160,77.697695
161,83.058397
162,38.711907
163,25.862653
164,82.293772
165,44.007376
166,87.340660
167,52.197526
168,40.384078
169,44.243965
170,28.156586
171,11.771259
172,25.120572
173,20.706118
174,70.544027
175,37.716346
176,29.179197
177,41.030096
178,36.898169
179,78.350185
180,42.139160
181,50.052635
182,73.066669
183,74.826670
184,32.655537
185,27.993788
186,12.170961
187,18.130434
188,78.563684
189,49.461746
190,90.081549
191,81.897439
192,12.085722
193,29.758857
194,46.507762
195,46.399429
196,19.660115
197,73.155455
198,37.643681
199,15.620256
200,72.893088
201,91.646825
202,72.276231
203,66.271163
204,80.410086
205,57.798541
206,72.516538
207,62.082867
208,31.281728
209,46.723979
210,17.281534
211,17.732627
212,17.339880
213,71.883372
214,18.139046
215,40.553467
216,41.103865
217,83.275653
218,20.331065
219,34.780888
220,36.410852
221,68.772104
222,43.389258
223,48.615366
224,50.102340
225,66.566930
226,5.215864
227,50.534888
228,29.872381
229,49.575203
230,47.767816
231,41.574825
232,63.336124
233,73.391248
234,39.643830
235,55.084113
236,46.413320
237,54.377747
238,55.913103
239,44.957904
240,79.062289
241,3.984668
242,41.073059
243,39.375503
244,64.413012
245,42.167012
246,35.636894
247,38.159998
248,20.695903
249,90.846843
250,36.019141
251,61.248924
252,54.743192
253,36.658209
254,7.548366
255,22.132050
256,48.934587
257,38.509246
258,43.537035
259,8.523518
260,61.537634
261,32.774114
262,49.388866
263,41.789370
264,86.690372
265,75.584990
266,67.679532
267,40.909591
268,56.197045
269,83.448910
270,66.994736
271,53.920662
272,31.740953
273,38.983648
274,22.495772
275,36.356283
276,58.331717
277,68.276344
278,46.719838
279,38.484910
280,67.610451
281,26.973272
282,59.307875
283,18.709486
284,57.317439
285,33.853793
286,10.987417
287,52.904277
288,50.726058
289,66.749809
