id,reference
0,30.329281
1,70.157823
2,19.513870
3,69.899737
4,49.046265
5,58.925264
6,53.018547
7,73.056580
8,63.639283
9,55.201234
10,34.645849
11,67.590210
12,75.013910
13,15.403223
14,70.260643
15,75.954576
16,27.444890
17,73.651537
18,60.670613
19,91.619010
20,31.588084
21,32.422540
22,35.033565
23,44.753909
24,9.519405
25,69.466865
26,54.899688
27,34.153982
28,13.808856
29,85.615543
30,64.623877
31,34.818737
32,90.626391
33,87.139953
34,52.628042
35,84.168480
36,41.846415
37,76.765449
38,13.998313
39,45.889917
40,38.067432
41,36.923545
42,40.150811
43,29.663794
44,28.541026
45,41.198640
46,30.095615
47,51.255909
48,35.130254
49,35.108887
50,29.906469
51,8.486388
52,57.230847
53,62.071103
54,95.341217
55,60.829017
56,28.139796
57,20.049454
58,81.882029
59,90.954995
60,51.396305
61,38.689363
62,43.556328
63,37.819584
64,29.869493
65,69.440171
66,13.866635
67,33.164527
68,22.860153
69,46.438722
70,56.525166
71,34.655535
72,56.032447
73,10.267832
74,32.396537
75,46.776327
76,37.098787
77,29.147566
78,44.322063
79,77.559724
80,72.240889
81,14.680300
82,44.985762
83,73.547432
84,91.265503
85,31.512551
86,38.059203
87,13.841793
88,35.200888
89,61.854049
90,58.954900
91,38.235017
92,16.510640
93,35.504991
94,65.211079
95,34.879075
96,27.631382
97,53.261172
98,42.993341
99,57.704967
100,27.017696
101,82.165479
102,18.390184
103,29.725346
104,27.923914
105,49.787574
106,89.325609
107,52.573753
108,89.456165
109,48.207804
110,30.954621
111,19.861088
112,59.076477
113,8.513652
114,33.982591
115,48.338223
116,47.457616
117,28.501546
118,73.132144
119,85.087354
120,34.528751
121,9.199836
122,44.595793
123,31.193180
124,34.192776
125,13.924403
126,59.945131
127,29.259748
128,17.992713
129,79.911377
130,12.215553
131,24.053280
132,28.117541
133,51.937797
134,86.469324
135,26.684308
136,31.418204
137,12.185399
138,80.805350
139,38.710493
140,85.309678
141,7.619856
142,76.831378
143,53.518978
144,34.345314
145,33.839618
146,64.285804
147,74.292265
148,36.193328
149,28.751112
150,9.497871
151,67.751308
152,48.050314
153,30.350712
154,34.592981
155,23.531659
156,76.831069
157,16.915744
158,42.375253
159,92.022603
160,80.386207
161,83.726090
162,42.618506
163,34.579737
164,82.776582
165,50.390441
166,87.416425
167,48.192888
168,33.158697
169,46.065431
170,26.939473
171,11.932370
172,31.651073
173,23.147038
174,82.656638
175,39.110471
176,36.341694
177,38.966113
178,49.078418
179,83.620429
180,16.889626
181,51.805061
182,73.753061
183,92.583135
184,34.896985
185,33.654103
186,8.100001
187,9.056421
188,83.537988
189,43.473441
190,86.988566
191,91.051980
192,8.531331
193,34.435604
194,43.593029
195,70.711514
196,18.055590
197,64.352932
198,25.158758
199,8.036856
200,94.111376
201,84.977234
202,73.581668
203,64.754178
204,80.594027
205,67.514820
206,80.136978
207,65.604850
208,14.255772
209,51.224125
210,24.891692
211,27.133097
212,16.846388
213,83.201415
214,18.990496
215,29.376667
216,42.469682
217,74.286460
218,27.093392
219,26.322874
220,30.731191
221,66.927113
222,42.891954
223,56.129422
224,72.177482
225,70.360649
226,3.999497
227,52.625143
228,27.092528
229,47.884058
230,50.512891
231,44.783570
232,66.635201
233,83.676679
234,36.407805
235,54.890963
236,47.004632
237,47.218222
238,61.077908
239,46.455112
240,73.792877
241,3.931681
242,24.792833
243,27.468349
244,74.040681
245,41.007800
246,35.525389
247,33.872650
248,10.147648
249,88.866611
250,33.377100
251,67.979002
252,51.800382
253,28.553408
254,13.814474
255,24.997467
256,55.483149
257,34.365552
258,29.666349
259,11.718961
260,61.976718
261,33.894102
262,48.253845
263,33.436319
264,77.198274
265,75.056467
266,90.243380
267,35.270832
268,56.330742
269,88.605847
270,69.680832
271,58.155586
272,34.600066
273,33.020355
274,29.312644
275,39.958585
